subject name,course name,catalog number,credits,term,description,enrollment requirements,quantatative,writing,CA1,CA2,CA3,CA4,CA4INT,TOI1,TOI2,TOI3,TOI4,TOI5,TOI6
Latino and Latin American Studies,Latina Narrative,3230,3.00,Spring 2026,(Also offered as WGSS 3258.) Feminist topics in contemporary Latina literature and cultural studies.,Enrollment Requirements: ENGL 1007 or 1010 or 1011.,False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Literature of Puerto Rico and the Spanish Caribbean,3265,3.00,Spring 2026,(Also offered as SPAN 3265.) Readings and discussions of major authors and works of the Spanish Caribbean with special emphasis on Puerto Rico.,Enrollment Requirements: Recommended preparation: SPAN 3178 or instructor consent.,False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Media and Diverse Audiences,3320,3.00,Spring 2026,"(Also offered as COMM 3320.) Issues of race, ethnicity, culture, class, gender, and sexuality in mainstream and alternative media. Analysis of how diverse groups use the media, are represented in, and interpret media content.","Enrollment Requirements: Open to juniors or higher. Recommended preparation: COMM 1000, 2300 or 2600.",False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Soap Opera/Telenovela,3322,3.00,Spring 2026,(Also offered as COMM 3322.) Socio-cultural functions of soap operas/telenovelas as mediated serials constructed by commercial organizations and consumed by United States and global audiences.,"Enrollment Requirements: Open to juniors or higher. Recommended preparation: COMM 1000, 2300 or 2600.",False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Latino Sociology,3525,3.00,Spring 2026,"(Also offered as SOCI 3525.) The economic, social, political, and cultural experiences of Latinos in the United States. CA 2. CA 4.","Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,True,False,True,False
Latino and Latin American Studies,Human Rights on the US/Mexican Border: Narratives of the Immigrant Experience,3602,3.00,Spring 2026,"(Also offered as HRTS 3602.) A view of the U.S./Mexican border from the perspective of immigrants and border residents. Course considers autobiography, film and documentary, poetry, fiction and non-fiction in the context of human and civil rights concerns on both sides of the border. Students analyze the effectiveness of narrative and representational strategies, activist interventions, and national and international responses to the needs of migrants and border dwellers. Through border, narrative and human rights theories, students piece together a global conversation on migrant rights.",Enrollment Requirements: ENGL 1007 or 1010 or 1011. Recommended preparation: 1000-level course in LLAS.,False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,History of Migration in Las Americas,3660W,3.00,Spring 2026,(Also offered as HIST 3660W.) Applies broad chronological and spatial analyses of origins of migration in the Americas to the experiences of people of Latin American origin in Connecticut.  Addresses a range of topics from the initial settlement of the Americas to 21st century migrations. CA 1. CA 4.,"Enrollment Requirements: ENGL 1007 or 1010 or 1011; open to juniors or higher. Recommended preparation: LLAS 1190, ANTH 3042, HIST 3635, HIST 3609 or HIST 2674/LLAS 3220; LLAS 3210. Spanish useful but not required.",False,True,True,False,False,True,False,False,True,True,False,False,False
Latino and Latin American Studies,Variable Topics in Latino and Latin American Studies,3998,3.00,Spring 2026,Enrollment Requirements: Prerequisites and recommended preparation vary.,Enrollment Requirements: Prerequisites and recommended preparation vary.,False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Independent Study in Latino and Latin American Studies,3999,1.00 - 6.00,Spring 2026,May be repeated for credit,May be repeated for credit,False,False,False,False,False,False,False,False,False,False,False,False,False
Latino and Latin American Studies,Field Internship in Latino Studies,4212,1.00 - 3.00,Spring 2026,Work in cultural community-oriented setting(s).,May be repeated for a total of 6 credits,False,False,False,False,False,False,False,False,False,False,False,False,False
Linguistics,Language and Mind,1010,,Spring 2026,Discussion of nature-nurture debate with specific reference to language acquisition. Pros and cons of Chomsky's Innateness Hypothesis. CA 1.,Content Areas: CA1: Arts & Humanities,False,False,True,False,False,False,False,False,True,False,False,False,False
Linguistics,The Diversity of Languages,1030,,Spring 2026,Overview of world languages and language families. Typological classifications of linguistic properties: what can we expect in the structure of a language? Unity and diversity of language systems. Mechanisms of language change and variation. CA 2. CA 4.,"Content Areas: CA2: Social Science, CA4: Diversity & Multicultural",False,False,False,True,False,True,False,False,False,False,False,True,False
Linguistics,The Science of Linguistics,2010Q,3.00,Spring 2026,An introduction to the methods and major findings of linguistic research as applied to the sound systems of languages and the structure and meaning of words and sentences. CA 3.,Enrollment Requirements: May not be taken out of sequence after passing LING 3110.,True,False,False,False,True,False,False,False,False,False,False,False,True
Linguistics,Introduction to Computational Linguistics,3000Q,3.00,Spring 2026,"Computational methods in linguistic analysis and natural language processing. Topics include the use of text corpora and other sources of linguistic data; morphological analysis, parsing and language modeling; applications in areas such as information retrieval and machine translation.",Enrollment Requirements: Recommended preparation: At least one course in Linguistics or Computer Science.,True,False,False,False,False,False,False,False,False,False,False,False,False
